course_title,description,category,level,rating,platform,skills,combined_features,rating_scaled
,,,Advanced ,4.8,,"{"" Network Analysis"","" Probability Distribution"","" Network Architecture"","" Mathematical Theory & Analysis"","" Statistical Analysis""}","   Advanced   {"" Network Analysis"","" Probability Distribution"","" Network Architecture"","" Mathematical Theory & Analysis"","" Statistical Analysis""}",0.909090909090909
,,,Beginner ,4.4,,"{"" Leadership and Management"","" Strategy"","" Strategy and Operations"","" Market Analysis"","" Marketing"","" Marketing Management"","" Market Research"","" Operations Management""}","   Beginner   {"" Leadership and Management"","" Strategy"","" Strategy and Operations"","" Market Analysis"","" Marketing"","" Marketing Management"","" Market Research"","" Operations Management""}",0.7272727272727273
,,,Intermediate ,4.6,,"{"" Communication"","" Human Resources"","" Strategy"","" Writing"","" Business Communication"","" Leadership and Management"","" Marketing"","" Recruitment"","" Critical Thinking"","" Professional Development"","" Decision Making""}","   Intermediate   {"" Communication"","" Human Resources"","" Strategy"","" Writing"","" Business Communication"","" Leadership and Management"","" Marketing"","" Recruitment"","" Critical Thinking"","" Professional Development"","" Decision Making""}",0.8181818181818181
,,,Intermediate ,4.5,,"{"" Sales"","" Marketing"","" Strategy"","" Leadership and Management"","" Strategy and Operations"","" Customer Relationship Management"","" B2B Sales"","" Decision Making"","" Customer Analysis"","" Entrepreneurship"","" Market Analysis"","" Business Analysis"","" Business Intelligence""}","   Intermediate   {"" Sales"","" Marketing"","" Strategy"","" Leadership and Management"","" Strategy and Operations"","" Customer Relationship Management"","" B2B Sales"","" Decision Making"","" Customer Analysis"","" Entrepreneurship"","" Market Analysis"","" Business Analysis"","" Business Intelligence""}",0.7727272727272727
,,,Intermediate ,4.6,,"{"" Finance"","" Investment Management"","" Financial Analysis"","" Risk Management"","" Financial Management"","" Leadership and Management"","" Accounting"","" Financial Accounting"","" Management Accounting"","" Business Analysis"","" Decision Making"","" Market Analysis"","" Accounts Payable and Receivable"","" Cash Management"","" General Accounting"","" Securities Trading"","" Account Management"","" Operational Analysis"","" Banking"","" Correlation And Dependence"","" Probability & Statistics""}","   Intermediate   {"" Finance"","" Investment Management"","" Financial Analysis"","" Risk Management"","" Financial Management"","" Leadership and Management"","" Accounting"","" Financial Accounting"","" Management Accounting"","" Business Analysis"","" Decision Making"","" Market Analysis"","" Accounts Payable and Receivable"","" Cash Management"","" General Accounting"","" Securities Trading"","" Account Management"","" Operational Analysis"","" Banking"","" Correlation And Dependence"","" Probability & Statistics""}",0.8181818181818181
,,,Beginner ,4.8,,"{"" Entrepreneurship"","" Leadership and Management"","" Innovation"","" Strategy"","" Strategy and Operations"","" Research and Design"","" Creativity"","" Critical Thinking"","" Marketing"","" Business Psychology"","" Decision Making"","" Business Analysis"","" Business Development"","" Communication"","" Human Learning"","" Problem Solving"","" People Analysis"","" Sales"","" Collaboration"","" Emotional Intelligence"","" Influencing"","" Product Strategy"","" Business Design"","" Human Resources"","" People Management"","" Storytelling"","" Entrepreneurial Finance"","" Market Analysis"","" Experiment"","" Finance""}","   Beginner   {"" Entrepreneurship"","" Leadership and Management"","" Innovation"","" Strategy"","" Strategy and Operations"","" Research and Design"","" Creativity"","" Critical Thinking"","" Marketing"","" Business Psychology"","" Decision Making"","" Business Analysis"","" Business Development"","" Communication"","" Human Learning"","" Problem Solving"","" People Analysis"","" Sales"","" Collaboration"","" Emotional Intelligence"","" Influencing"","" Product Strategy"","" Business Design"","" Human Resources"","" People Management"","" Storytelling"","" Entrepreneurial Finance"","" Market Analysis"","" Experiment"","" Finance""}",0.909090909090909
,,,,4.675642343268242,,,     ,0.8525647014855646
,,,,4.675642343268242,,"{"" Software Engineering"","" Correlation And Dependence"","" HTML and CSS"","" System Programming"","" Web Design"","" Web Development"","" Computer Programming"","" Angular"","" Data Model"","" DevOps"","" Leadership and Management"","" Python Programming"","" Scrum (Software Development)"","" User Experience""}","     {"" Software Engineering"","" Correlation And Dependence"","" HTML and CSS"","" System Programming"","" Web Design"","" Web Development"","" Computer Programming"","" Angular"","" Data Model"","" DevOps"","" Leadership and Management"","" Python Programming"","" Scrum (Software Development)"","" User Experience""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Marketing""}","     {"" Marketing""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Software Engineering"","" Correlation And Dependence"","" HTML and CSS"","" System Programming"","" Web Design"","" Web Development"","" Computer Programming"","" Angular"","" Python Programming""}","     {"" Software Engineering"","" Correlation And Dependence"","" HTML and CSS"","" System Programming"","" Web Design"","" Web Development"","" Computer Programming"","" Angular"","" Python Programming""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Epidemiology""}","     {"" Epidemiology""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Scrum (Software Development)""}","     {"" Scrum (Software Development)""}",0.8525647014855646
,,,,4.675642343268242,,"{"" SQL""}","     {"" SQL""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Creativity""}","     {"" Creativity""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Accounting"","" Finance"","" Leadership and Management"","" Planning""}","     {"" Accounting"","" Finance"","" Leadership and Management"","" Planning""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" General Statistics"","" Machine Learning"","" Python Programming""}","     {"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" General Statistics"","" Machine Learning"","" Python Programming""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Communication"","" Problem Solving"","" Writing""}","     {"" Communication"","" Problem Solving"","" Writing""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Computer Programming"","" Data Structures"","" Databases"","" Graph Theory"","" Operating Systems"","" Python Programming""}","     {"" Computer Programming"","" Data Structures"","" Databases"","" Graph Theory"","" Operating Systems"","" Python Programming""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Computer Programming"","" Extract"","" Transform"","" Load"","" Python Programming""}","     {"" Computer Programming"","" Extract"","" Transform"","" Load"","" Python Programming""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Communication"","" Critical Thinking"","" Negotiation"","" Sales"","" Writing""}","     {"" Communication"","" Critical Thinking"","" Negotiation"","" Sales"","" Writing""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Big Data"","" Marketing""}","     {"" Big Data"","" Marketing""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Data Analysis"","" Data Management"","" Financial Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Operations Management"","" Process Analysis"","" Project Management""}","     {"" Data Analysis"","" Data Management"","" Financial Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Operations Management"","" Process Analysis"","" Project Management""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Accounting"","" Financial Accounting"","" Finance"","" Financial Analysis"","" Business Analysis"","" Strategy"","" Marketing"","" Financial Management"","" Critical Thinking"","" Decision Making"","" Strategy and Operations"","" Data Analysis"","" General Accounting"","" Market Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Taxes"","" Entrepreneurship"","" Management Accounting"","" Market Research"","" Investment Management"","" Communication"","" Risk Management"","" Mergers & Acquisitions"","" Problem Solving"","" Regulations and Compliance"","" Cost Accounting"","" Digital Marketing"","" Account Management"","" Accounts Payable and Receivable"","" Business Development"","" Corporate Accouting"","" Marketing Management"","" Business Process Management"","" Business Psychology"","" Data Management"","" Exploratory Data Analysis"","" Statistical Programming"","" Media Strategy & Planning"","" Probability & Statistics"","" Data Visualization"","" Culture"","" Leadership Development"","" Audit"","" Innovation"","" Planning"","" Business Transformation"","" Product Strategy"","" Research and Design"","" Banking"","" Performance Management"","" Brand Management"","" Business Intelligence"","" Cash Management"","" Customer Analysis"","" Python Programming"","" Sales"","" Statistical Analysis"","" Social Media"","" Organizational Development"","" People Analysis"","" Behavioral Economics"","" Business Communication"","" Creativity"","" Product Management"","" Securities Trading"","" Data Analysis Software"","" Human Learning"","" Machine Learning"","" Business Design"","" Advertising"","" Customer Relationship Management"","" Process Analysis"","" R Programming"","" Correlation And Dependence"","" Design and Product"","" General Statistics"","" Influencing"","" People Management"","" Interactive Data Visualization"","" Adaptability"","" Change Management"","" Conflict Management"","" Marketing Design"","" Operational Analysis"","" Project Management"","" Advertising Sales"","" Basic Descriptive Statistics"","" Collaboration"","" Emotional Intelligence"","" Human Resources"","" Regression"","" Statistical Machine Learning"","" Negotiation"","" Benefits"","" Big Data"","" Budget Management"","" Data Model"","" Operations Management"","" Plot (Graphics)"","" Product Design"","" Data Visualization Software"","" Probability Distribution"","" Statistical Tests"","" Storytelling"","" Algorithms"","" Computer Programming"","" Data Mining"","" Employee Relations"","" Product Lifecycle"","" Securities Sales"","" Business Research"","" Data Structures"","" Machine Learning Algorithms"","" Visualization (Computer Graphics)"","" Contract Management"","" Extract"","" Transform"","" Load"","" Supply Chain and Logistics"","" Databases"","" Entrepreneurial Finance"","" Forecasting"","" Game Theory"","" Visual Design"","" Accounting Software"","" Econometrics"","" Experiment"","" Natural Language Processing"","" SQL"","" Theoretical Computer Science"","" Data Architecture"","" Microsoft Excel""}","     {"" Leadership and Management"","" Accounting"","" Financial Accounting"","" Finance"","" Financial Analysis"","" Business Analysis"","" Strategy"","" Marketing"","" Financial Management"","" Critical Thinking"","" Decision Making"","" Strategy and Operations"","" Data Analysis"","" General Accounting"","" Market Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Taxes"","" Entrepreneurship"","" Management Accounting"","" Market Research"","" Investment Management"","" Communication"","" Risk Management"","" Mergers & Acquisitions"","" Problem Solving"","" Regulations and Compliance"","" Cost Accounting"","" Digital Marketing"","" Account Management"","" Accounts Payable and Receivable"","" Business Development"","" Corporate Accouting"","" Marketing Management"","" Business Process Management"","" Business Psychology"","" Data Management"","" Exploratory Data Analysis"","" Statistical Programming"","" Media Strategy & Planning"","" Probability & Statistics"","" Data Visualization"","" Culture"","" Leadership Development"","" Audit"","" Innovation"","" Planning"","" Business Transformation"","" Product Strategy"","" Research and Design"","" Banking"","" Performance Management"","" Brand Management"","" Business Intelligence"","" Cash Management"","" Customer Analysis"","" Python Programming"","" Sales"","" Statistical Analysis"","" Social Media"","" Organizational Development"","" People Analysis"","" Behavioral Economics"","" Business Communication"","" Creativity"","" Product Management"","" Securities Trading"","" Data Analysis Software"","" Human Learning"","" Machine Learning"","" Business Design"","" Advertising"","" Customer Relationship Management"","" Process Analysis"","" R Programming"","" Correlation And Dependence"","" Design and Product"","" General Statistics"","" Influencing"","" People Management"","" Interactive Data Visualization"","" Adaptability"","" Change Management"","" Conflict Management"","" Marketing Design"","" Operational Analysis"","" Project Management"","" Advertising Sales"","" Basic Descriptive Statistics"","" Collaboration"","" Emotional Intelligence"","" Human Resources"","" Regression"","" Statistical Machine Learning"","" Negotiation"","" Benefits"","" Big Data"","" Budget Management"","" Data Model"","" Operations Management"","" Plot (Graphics)"","" Product Design"","" Data Visualization Software"","" Probability Distribution"","" Statistical Tests"","" Storytelling"","" Algorithms"","" Computer Programming"","" Data Mining"","" Employee Relations"","" Product Lifecycle"","" Securities Sales"","" Business Research"","" Data Structures"","" Machine Learning Algorithms"","" Visualization (Computer Graphics)"","" Contract Management"","" Extract"","" Transform"","" Load"","" Supply Chain and Logistics"","" Databases"","" Entrepreneurial Finance"","" Forecasting"","" Game Theory"","" Visual Design"","" Accounting Software"","" Econometrics"","" Experiment"","" Natural Language Processing"","" SQL"","" Theoretical Computer Science"","" Data Architecture"","" Microsoft Excel""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Business Analysis"","" Business Communication"","" Business Development"","" Cloud Computing"","" Conflict Management"","" Data Analysis"","" Emotional Intelligence"","" Financial Accounting"","" Forecasting"","" Generally Accepted Accounting Principles (GAAP)"","" Information Technology"","" Leadership and Management"","" Market Analysis"","" Market Research"","" Marketing"","" Negotiation"","" Network Model"","" Operations Management"","" Planning"","" Product Design"","" Project Management""}","     {"" Business Analysis"","" Business Communication"","" Business Development"","" Cloud Computing"","" Conflict Management"","" Data Analysis"","" Emotional Intelligence"","" Financial Accounting"","" Forecasting"","" Generally Accepted Accounting Principles (GAAP)"","" Information Technology"","" Leadership and Management"","" Market Analysis"","" Market Research"","" Marketing"","" Negotiation"","" Network Model"","" Operations Management"","" Planning"","" Product Design"","" Project Management""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Critical Thinking"","" Sales"","" Writing""}","     {"" Critical Thinking"","" Sales"","" Writing""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Algorithms"","" Leadership and Management"","" Mathematics"","" Probability & Statistics"","" General Statistics"","" Problem Solving"","" Theoretical Computer Science"","" Computer Programming"","" Communication"","" Databases"","" Critical Thinking"","" Data Structures"","" Data Management"","" Estimation"","" Finance"","" Data Analysis"","" Design and Product"","" Research and Design"","" Systems Design"","" Mathematical Theory & Analysis"","" Database Design"","" Hardware Design"","" Writing"","" Data Model"","" Project Management"","" Strategy and Operations"","" Machine Learning"","" Probability Distribution"","" SQL"","" Computational Logic"","" Decision Making"","" Strategy"","" Database Theory"","" Database Administration"","" PostgreSQL"","" Computer Architecture"","" Operating Systems"","" Computational Thinking"","" Computer Programming Tools"","" Graph Theory"","" Planning"","" Process Analysis"","" Statistical Tests"","" Internet Of Things"","" Correlation And Dependence"","" Database Application"","" Financial Analysis"","" Statistical Analysis"","" Algebra"","" Business Communication"","" Machine Learning Algorithms"","" Product Management"","" Regression"","" Agile Software Development"","" Business Analysis"","" Data Visualization"","" Product Design"","" Professional Development"","" Statistical Machine Learning"","" Computer Networking"","" Accounting"","" Business Process Management"","" Cost Accounting"","" Creativity"","" Linear Algebra"","" Python Programming"","" Material Handling"","" People Management"","" Programming Principles"","" Statistical Programming"","" System Programming"","" Calculus"","" Investment Management"","" Organizational Development"","" Risk Management"","" Deep Learning"","" Business Design"","" Entrepreneurship"","" Experiment"","" Performance Management"","" Product Development"","" Scrum (Software Development)"","" System Security"","" Computer Vision"","" Business Intelligence"","" Differential Equations"","" Financial Accounting"","" Network Security"","" Product Lifecycle"","" System Software"","" Visual Design"","" Financial Management"","" Graphic Design"","" Cloud Computing"","" Microarchitecture"","" Big Data"","" Collaboration"","" Distributed Computing Architecture"","" Innovation"","" Market Analysis"","" Marketing"","" Network Architecture"","" Security Engineering"","" Software Engineering"","" Amazon Web Services"","" Cloud Applications"","" Cloud Platforms"","" Cloud Standards"","" Security Strategy"","" Applied Mathematics"","" Budget Management"","" Leadership Development"","" Linux"","" Network Analysis"","" Operations Management"","" Market Research"","" NoSQL"","" Data Mining"","" Negotiation"","" Product Strategy"","" R Programming"","" Dimensionality Reduction"","" Forecasting"","" Business"","" Computer Science"","" Data Science"","" Data Warehousing"","" Resilience""}","     {"" Algorithms"","" Leadership and Management"","" Mathematics"","" Probability & Statistics"","" General Statistics"","" Problem Solving"","" Theoretical Computer Science"","" Computer Programming"","" Communication"","" Databases"","" Critical Thinking"","" Data Structures"","" Data Management"","" Estimation"","" Finance"","" Data Analysis"","" Design and Product"","" Research and Design"","" Systems Design"","" Mathematical Theory & Analysis"","" Database Design"","" Hardware Design"","" Writing"","" Data Model"","" Project Management"","" Strategy and Operations"","" Machine Learning"","" Probability Distribution"","" SQL"","" Computational Logic"","" Decision Making"","" Strategy"","" Database Theory"","" Database Administration"","" PostgreSQL"","" Computer Architecture"","" Operating Systems"","" Computational Thinking"","" Computer Programming Tools"","" Graph Theory"","" Planning"","" Process Analysis"","" Statistical Tests"","" Internet Of Things"","" Correlation And Dependence"","" Database Application"","" Financial Analysis"","" Statistical Analysis"","" Algebra"","" Business Communication"","" Machine Learning Algorithms"","" Product Management"","" Regression"","" Agile Software Development"","" Business Analysis"","" Data Visualization"","" Product Design"","" Professional Development"","" Statistical Machine Learning"","" Computer Networking"","" Accounting"","" Business Process Management"","" Cost Accounting"","" Creativity"","" Linear Algebra"","" Python Programming"","" Material Handling"","" People Management"","" Programming Principles"","" Statistical Programming"","" System Programming"","" Calculus"","" Investment Management"","" Organizational Development"","" Risk Management"","" Deep Learning"","" Business Design"","" Entrepreneurship"","" Experiment"","" Performance Management"","" Product Development"","" Scrum (Software Development)"","" System Security"","" Computer Vision"","" Business Intelligence"","" Differential Equations"","" Financial Accounting"","" Network Security"","" Product Lifecycle"","" System Software"","" Visual Design"","" Financial Management"","" Graphic Design"","" Cloud Computing"","" Microarchitecture"","" Big Data"","" Collaboration"","" Distributed Computing Architecture"","" Innovation"","" Market Analysis"","" Marketing"","" Network Architecture"","" Security Engineering"","" Software Engineering"","" Amazon Web Services"","" Cloud Applications"","" Cloud Platforms"","" Cloud Standards"","" Security Strategy"","" Applied Mathematics"","" Budget Management"","" Leadership Development"","" Linux"","" Network Analysis"","" Operations Management"","" Market Research"","" NoSQL"","" Data Mining"","" Negotiation"","" Product Strategy"","" R Programming"","" Dimensionality Reduction"","" Forecasting"","" Business"","" Computer Science"","" Data Science"","" Data Warehousing"","" Resilience""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Basic Descriptive Statistics"","" Bayesian Statistics"","" Correlation And Dependence"","" Data Analysis"","" General Statistics"","" Regression""}","     {"" Basic Descriptive Statistics"","" Bayesian Statistics"","" Correlation And Dependence"","" Data Analysis"","" General Statistics"","" Regression""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Computer Programming"","" Finance"","" Machine Learning"","" Natural Language Processing"","" Operations Management"","" Project Management"","" Tensorflow""}","     {"" Computer Programming"","" Finance"","" Machine Learning"","" Natural Language Processing"","" Operations Management"","" Project Management"","" Tensorflow""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Network Security"","" Risk Management""}","     {"" Network Security"","" Risk Management""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Entrepreneurship"","" Strategy and Operations"","" Strategy"","" Leadership Development"","" Marketing"","" Business Design"","" Adaptability"","" Emotional Intelligence"","" Human Resources"","" Business Psychology"","" Communication"","" Innovation"","" Business Development"","" Research and Design"","" Sales"","" Business Analysis"","" Entrepreneurial Finance"","" Decision Making"","" Organizational Development"","" People Development"","" Finance"","" Operations Management"","" Planning"","" Creativity"","" Culture"","" Negotiation"","" Product Development"","" Social Media""}","     {"" Leadership and Management"","" Entrepreneurship"","" Strategy and Operations"","" Strategy"","" Leadership Development"","" Marketing"","" Business Design"","" Adaptability"","" Emotional Intelligence"","" Human Resources"","" Business Psychology"","" Communication"","" Innovation"","" Business Development"","" Research and Design"","" Sales"","" Business Analysis"","" Entrepreneurial Finance"","" Decision Making"","" Organizational Development"","" People Development"","" Finance"","" Operations Management"","" Planning"","" Creativity"","" Culture"","" Negotiation"","" Product Development"","" Social Media""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Algorithms"","" Computer Programming"","" Problem Solving"","" Theoretical Computer Science""}","     {"" Algorithms"","" Computer Programming"","" Problem Solving"","" Theoretical Computer Science""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" Computer Programming"","" Data Mining"","" General Statistics"","" Machine Learning"","" Python Programming"","" R Programming"","" SQL""}","     {"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" Computer Programming"","" Data Mining"","" General Statistics"","" Machine Learning"","" Python Programming"","" R Programming"","" SQL""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Algorithms"","" Apache"","" Communication"","" Data Mining"","" Data Structures"","" Data Visualization"","" Databases"","" Dimensionality Reduction"","" Experiment"","" General Statistics"","" Machine Learning"","" Natural Language Processing"","" PostgreSQL"","" Python Programming"","" SQL""}","     {"" Algorithms"","" Apache"","" Communication"","" Data Mining"","" Data Structures"","" Data Visualization"","" Databases"","" Dimensionality Reduction"","" Experiment"","" General Statistics"","" Machine Learning"","" Natural Language Processing"","" PostgreSQL"","" Python Programming"","" SQL""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Algorithms"","" Computer Graphics"","" Computer Programming"","" Data Structures"","" HTML and CSS"","" Javascript"","" Mathematics""}","     {"" Algorithms"","" Computer Graphics"","" Computer Programming"","" Data Structures"","" HTML and CSS"","" Javascript"","" Mathematics""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Accounting"","" Finance"","" Financial Analysis"","" Financial Accounting"","" Business Analysis"","" Strategy"","" Data Analysis"","" Decision Making"","" Critical Thinking"","" Marketing"","" Financial Management"","" Strategy and Operations"","" Market Analysis"","" General Accounting"","" Taxes"","" Entrepreneurship"","" Generally Accepted Accounting Principles (GAAP)"","" Investment Management"","" Management Accounting"","" Market Research"","" Regulations and Compliance"","" Communication"","" Mergers & Acquisitions"","" Risk Management"","" Problem Solving"","" Cost Accounting"","" Probability & Statistics"","" Corporate Accouting"","" Data Management"","" Digital Marketing"","" Business Development"","" Account Management"","" Business Process Management"","" Accounts Payable and Receivable"","" Python Programming"","" Exploratory Data Analysis"","" Marketing Management"","" Statistical Programming"","" Business Intelligence"","" Business Psychology"","" Behavioral Economics"","" Leadership Development"","" Media Strategy & Planning"","" Data Visualization"","" Culture"","" Innovation"","" Audit"","" Business Transformation"","" Planning"","" Statistical Analysis"","" Banking"","" Securities Trading"","" Business Communication"","" Customer Analysis"","" General Statistics"","" Organizational Development"","" Product Strategy"","" Research and Design"","" Sales"","" Performance Management"","" Brand Management"","" Cash Management"","" People Analysis"","" Social Media"","" Product Management"","" R Programming"","" Correlation And Dependence"","" Creativity"","" Customer Relationship Management"","" Data Analysis Software"","" Human Learning"","" Machine Learning"","" Advertising"","" Process Analysis"","" Business Design"","" Negotiation"","" Design and Product"","" Influencing"","" Regression"","" Econometrics"","" Human Resources"","" Interactive Data Visualization"","" Change Management"","" Conflict Management"","" Marketing Design"","" Operational Analysis"","" People Management"","" Adaptability"","" Advertising Sales"","" Budget Management"","" Statistical Machine Learning"","" Contract Management"","" Project Management"","" Basic Descriptive Statistics"","" Benefits"","" Big Data"","" Collaboration"","" Computer Programming"","" Emotional Intelligence"","" Employee Relations"","" Forecasting"","" Operations Management"","" Plot (Graphics)"","" Probability Distribution"","" Securities Sales"","" Data Model"","" Product Design"","" Algorithms"","" Data Structures"","" Data Visualization Software"","" Statistical Tests"","" Storytelling"","" Data Mining"","" Mathematics"","" Product Lifecycle"","" Visualization (Computer Graphics)"","" Machine Learning Algorithms"","" Business Research"","" Supply Chain and Logistics"","" Extract"","" Transform"","" Load"","" Visual Design"","" Databases"","" Entrepreneurial Finance"","" Game Theory"","" Accounting Software"","" Experiment"","" Natural Language Processing"","" SQL"","" Theoretical Computer Science"","" Data Architecture"","" Microsoft Excel""}","     {"" Leadership and Management"","" Accounting"","" Finance"","" Financial Analysis"","" Financial Accounting"","" Business Analysis"","" Strategy"","" Data Analysis"","" Decision Making"","" Critical Thinking"","" Marketing"","" Financial Management"","" Strategy and Operations"","" Market Analysis"","" General Accounting"","" Taxes"","" Entrepreneurship"","" Generally Accepted Accounting Principles (GAAP)"","" Investment Management"","" Management Accounting"","" Market Research"","" Regulations and Compliance"","" Communication"","" Mergers & Acquisitions"","" Risk Management"","" Problem Solving"","" Cost Accounting"","" Probability & Statistics"","" Corporate Accouting"","" Data Management"","" Digital Marketing"","" Business Development"","" Account Management"","" Business Process Management"","" Accounts Payable and Receivable"","" Python Programming"","" Exploratory Data Analysis"","" Marketing Management"","" Statistical Programming"","" Business Intelligence"","" Business Psychology"","" Behavioral Economics"","" Leadership Development"","" Media Strategy & Planning"","" Data Visualization"","" Culture"","" Innovation"","" Audit"","" Business Transformation"","" Planning"","" Statistical Analysis"","" Banking"","" Securities Trading"","" Business Communication"","" Customer Analysis"","" General Statistics"","" Organizational Development"","" Product Strategy"","" Research and Design"","" Sales"","" Performance Management"","" Brand Management"","" Cash Management"","" People Analysis"","" Social Media"","" Product Management"","" R Programming"","" Correlation And Dependence"","" Creativity"","" Customer Relationship Management"","" Data Analysis Software"","" Human Learning"","" Machine Learning"","" Advertising"","" Process Analysis"","" Business Design"","" Negotiation"","" Design and Product"","" Influencing"","" Regression"","" Econometrics"","" Human Resources"","" Interactive Data Visualization"","" Change Management"","" Conflict Management"","" Marketing Design"","" Operational Analysis"","" People Management"","" Adaptability"","" Advertising Sales"","" Budget Management"","" Statistical Machine Learning"","" Contract Management"","" Project Management"","" Basic Descriptive Statistics"","" Benefits"","" Big Data"","" Collaboration"","" Computer Programming"","" Emotional Intelligence"","" Employee Relations"","" Forecasting"","" Operations Management"","" Plot (Graphics)"","" Probability Distribution"","" Securities Sales"","" Data Model"","" Product Design"","" Algorithms"","" Data Structures"","" Data Visualization Software"","" Statistical Tests"","" Storytelling"","" Data Mining"","" Mathematics"","" Product Lifecycle"","" Visualization (Computer Graphics)"","" Machine Learning Algorithms"","" Business Research"","" Supply Chain and Logistics"","" Extract"","" Transform"","" Load"","" Visual Design"","" Databases"","" Entrepreneurial Finance"","" Game Theory"","" Accounting Software"","" Experiment"","" Natural Language Processing"","" SQL"","" Theoretical Computer Science"","" Data Architecture"","" Microsoft Excel""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Data Analysis"","" Econometrics"","" Epidemiology"","" Finance"","" Leadership Development"","" Taxes""}","     {"" Data Analysis"","" Econometrics"","" Epidemiology"","" Finance"","" Leadership Development"","" Taxes""}",0.8525647014855646
,,,,4.675642343268242,,"{"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" Data Mining"","" Python Programming"","" R Programming"","" SQL""}","     {"" Leadership and Management"","" Strategy"","" Finance"","" Financial Analysis"","" Data Mining"","" Python Programming"","" R Programming"","" SQL""}",0.8525647014855646
